STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
72202012839,1/11/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,62.2,24,49.4,24,1019.3,24,18.3,24,10,24,6,24,12,20,75.9, ,53.1, ,0,G,999.9,0
72202012839,1/12/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,72.2,24,60.6,24,1021.2,24,20.2,24,10,24,9.6,24,17.1,24.1,79, ,53.1, ,0,G,999.9,10000
72202012839,1/13/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,73.6,24,67.2,24,1020.8,24,19.7,24,9.9,24,4.9,24,9.9,15,80.1, ,66.9, ,0.06,G,999.9,10000
72202012839,1/14/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,70.7,24,63.2,24,1020.3,22,19.3,24,9.2,24,5,24,8.9,999.9,80.1, ,64, ,0,G,999.9,100000
72202012839,1/15/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,64,24,54.6,24,1020,24,19,24,10,24,6,24,11.1,18.1,78.1, ,57, ,0,G,999.9,0
72202012839,1/16/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,60.9,24,50.9,24,1021.3,24,20.3,24,10,24,6.8,24,9.9,999.9,73, ,53.1, ,0,G,999.9,0
72202012839,1/17/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,65.3,24,55.7,24,1022.1,24,21,24,10,24,4.9,24,8,999.9,78.1, ,53.1, ,0,G,999.9,0
72202012839,1/18/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,69.1,24,58.9,24,1020.8,24,19.8,24,10,24,2.9,24,8,999.9,80.1, ,57, ,0,G,999.9,0
72202012839,1/19/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,69.2,24,61,24,1018.1,24,17.1,24,9.9,24,4.8,24,12,22,80.1, ,57.9, ,0,G,999.9,0
72202012839,1/20/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,70.2,24,64,24,1013.8,22,12.6,24,9.7,24,8.8,24,15.9,26,78.1, ,60.1, ,0,G,999.9,10010
72202012839,1/21/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,56.9,24,47.4,24,1022.3,24,21.3,24,10,24,7.1,24,12,19,73.9, ,46, ,0.18,G,999.9,0
72202012839,1/22/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,68.9,24,55.8,24,1025.8,24,24.8,24,10,24,12.3,24,22,28,78.1, ,46, ,0,G,999.9,0
72202012839,1/23/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,73.2,24,61.8,24,1023.3,24,22.4,24,10,24,17.1,24,22,28,79, ,59, ,0,G,999.9,0
72202012839,1/24/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,75.9,24,70.3,24,1016.4,23,15.3,24,9.4,24,11.9,24,17.1,26,84, ,70, ,0,G,999.9,10010
72202012839,1/25/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,66.7,24,60.1,24,1018.9,22,18,24,9.9,24,7.3,24,9.9,15.9,84, ,62.1, ,0.16,G,999.9,10000
72202012839,1/26/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,59.2,24,56.6,24,1019.8,15,18.6,24,7.4,24,5.6,24,9.9,15,70, ,55.9, ,0.45,G,999.9,10000
72202012839,1/27/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,67.8,24,66,24,1011.9,20,11.6,24,8.3,24,5.1,24,13,19,75, ,55.9, ,0.62,G,999.9,10000
72202012839,1/28/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,57.5,24,54.4,24,1012.7,19,11.1,24,9.3,24,9.5,24,14,24.1,75, ,51.1, ,0.51,G,999.9,10000
72202012839,1/29/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,57,24,46.7,24,1016.9,24,15.9,24,10,24,5.1,24,8,999.9,70, ,50, ,0.06,G,999.9,0
72202012839,1/30/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,62.3,24,51.7,24,1018.5,24,17.5,24,10,24,2.7,24,8,999.9,72, ,50, ,0,G,999.9,0
72202012839,1/31/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,65.5,24,59.2,24,1021.9,22,21,24,10,24,6.3,24,14,999.9,75.9, ,54, ,0,G,999.9,10000
72202012839,2/1/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,70.7,24,65.7,24,1021.3,24,20.4,24,10,24,5.2,24,12,15.9,79, ,57.9, ,0.01,G,999.9,10000
72202012839,2/2/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,74.2,24,68.4,24,1019.6,24,18.7,24,10,24,7.9,24,12,19,81, ,62.1, ,0,G,999.9,10000
72202012839,2/3/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,74.1,24,67.5,24,1016.5,24,15.4,24,9.7,24,3.3,24,7,999.9,82.9, ,66, ,0,G,999.9,10000
72202012839,2/4/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,71.7,24,65.2,24,1016.4,23,15.3,24,9.7,24,4.7,24,8,999.9,82.9, ,66, ,0,G,999.9,100000
72202012839,2/5/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,71,24,63.6,24,1018,24,17,24,10,24,3.8,24,9.9,999.9,80.1, ,64, ,0,G,999.9,0
72202012839,2/6/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,71.6,24,62.5,24,1020.1,24,19.1,24,10,24,5.2,24,11.1,17.1,80.1, ,63, ,0,G,999.9,0
72202012839,2/7/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,71.7,24,60.8,24,1020.6,24,19.6,24,10,24,6.5,24,13,17.1,79, ,63, ,0,G,999.9,0
72202012839,2/8/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,73,24,63.6,24,1021.5,24,20.4,24,10,24,5.8,24,13,15.9,81, ,63, ,0,G,999.9,0
72202012839,2/9/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,72.6,24,65.4,24,1023.6,23,22.6,24,9.6,24,6.6,24,17.1,24.1,81, ,64.9, ,0,G,999.9,10000
72202012839,2/10/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,74.8,24,65,24,1023.6,24,22.6,24,10,24,11.3,24,20,25.1,81, ,68, ,0.17,G,999.9,10000
72202012839,2/11/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,74.4,24,68.6,24,1020.7,24,19.7,24,9.9,24,11.1,24,15.9,20,81, ,71.1, ,0,G,999.9,10000
72202012839,2/12/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,76.3,24,71.7,24,1018.4,23,17.5,24,9.9,24,9.7,24,15,25.1,82, ,72, ,0.06,G,999.9,10000
72202012839,2/13/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,70.7,24,68.9,24,1016.3,20,15.5,24,8.9,24,6.5,24,12,19,82, ,62.1, ,0,G,999.9,10000
72202012839,2/14/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,65.8,24,58.7,24,1016.7,23,15.7,24,10,24,7.9,24,13,19,78.1, ,57, ,0.76,G,999.9,10000
72202012839,2/15/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,71.2,24,65,24,1015.2,24,14.1,24,9.7,24,4.1,24,8.9,999.9,81, ,57, ,0,G,999.9,0
72202012839,2/16/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,72,24,62.6,24,1014,24,13,24,10,24,4.3,24,11.1,22,81, ,61, ,0,G,999.9,0
72202012839,2/17/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,74.7,24,69,24,1015.3,24,14.3,24,10,24,5.7,24,14,22.9,82.9, ,61, ,0,G,999.9,10000
72202012839,2/18/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,78.7,24,74.5,24,1018.3,24,17.2,24,10,24,7.7,24,12,19,84.9, ,66, ,0,G,999.9,0
72202012839,2/19/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,78.4,24,72.2,24,1021.3,24,20.3,24,10,24,9.6,24,17.1,24.1,84.9, ,73.9, ,0,G,999.9,0
72202012839,2/20/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,77.9,24,71.2,24,1019.5,24,18.6,24,9.7,24,13.1,24,19,28,84.9, ,73, ,0.36,G,999.9,10000
72202012839,2/21/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,78,24,71,24,1019.3,22,18.4,24,10,24,10.1,24,15.9,24.1,84, ,75, ,0.01,G,999.9,10000
72202012839,2/22/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,77.9,24,71.4,24,1020.3,24,19.3,24,10,24,8.5,24,12,999.9,84.9, ,73.9, ,0,G,999.9,0
72202012839,2/23/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,78.8,24,72.8,24,1020.4,22,19.5,24,10,24,10.4,24,17.1,24.1,84.9, ,73.9, ,0,G,999.9,0
72202012839,2/24/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,78.5,24,72.5,24,1019.5,24,18.5,24,10,24,6.7,24,12,18.1,84.9, ,73, ,0,G,999.9,0
72202012839,2/25/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,76.6,24,70.6,24,1021.4,20,20.4,24,8.7,24,5.8,24,15,22,84.9, ,70, ,0,G,999.9,0
72202012839,2/26/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,76.6,24,68.2,24,1023.3,21,22.2,24,10,24,11.5,24,15.9,19,84, ,70, ,0,G,999.9,10000
72202012839,2/27/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,75.9,24,70.1,24,1020,21,19.2,24,9.9,24,6.9,24,13,15,84, ,70, ,0,G,999.9,10000
72202012839,2/28/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,74.9,24,66.8,24,1017.8,24,16.8,24,10,24,4.6,24,8,999.9,84, ,68, ,0.18,G,999.9,0
72202012839,3/1/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,74.9,24,66.4,24,1019.1,24,18.2,24,9.9,24,4,24,9.9,15.9,82.9, ,66.9, ,0,G,999.9,0
72202012839,3/2/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,75.8,24,66.8,24,1019.5,24,18.4,24,10,24,4.3,24,9.9,17.1,84.9, ,66.9, ,0,G,999.9,0
72202012839,3/3/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,77.5,24,70.5,24,1017,24,15.9,24,10,24,7.1,24,13,21,84.9, ,66.9, ,0.01,G,999.9,0
72202012839,3/4/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,78.2,24,67.6,24,1014.9,24,13.9,24,10,24,5.7,24,9.9,18.1,89.1, ,69.1, ,0,I,999.9,0
72202012839,3/5/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,77.1,24,69.7,24,1016.6,21,15.5,24,9.3,24,6.2,24,12,22,89.1, ,69.1, ,0,G,999.9,10000
72202012839,3/6/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,64.4,24,50,24,1022.6,23,21.4,24,10,24,8.8,24,13,21,72,*,54,*,0,G,999.9,0
72202012839,3/7/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,63.4,24,51,24,1024.6,24,23.6,24,10,24,8,24,15,22,75, ,54, ,0,G,999.9,0
72202012839,3/8/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,71.5,24,58.9,24,1021.8,24,20.8,24,10,24,8.1,24,15.9,21,80.1, ,55, ,0,G,999.9,0
72202012839,3/9/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,75.5,24,66.5,24,1019,24,17.9,24,10,24,10.1,24,17.1,22.9,84, ,62.1, ,0,G,999.9,10000
72202012839,3/10/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,77.5,24,70.2,24,1020.3,24,19.3,24,9.6,24,10.9,24,15,21,84, ,69.1, ,0,G,999.9,10000
72202012839,3/11/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,77.4,24,70.1,24,1021.6,24,20.6,24,10,24,7.1,24,12,15,84.9, ,71.1, ,0,G,999.9,0
72202012839,3/12/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,76.9,24,69.6,24,1020.1,24,19.1,24,10,24,4.9,24,11.1,22,86, ,69.1, ,0,G,999.9,0
72202012839,3/13/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,76.7,24,66.9,24,1019.2,24,18.1,24,10,24,11,24,17.1,22.9,86, ,69.1, ,0,G,999.9,0
72202012839,3/14/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,76.1,24,65.5,24,1019.5,24,18.4,24,10,24,12.7,24,15,22.9,82, ,73, ,0,G,999.9,0
72202012839,3/15/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,76.8,24,68.7,24,1019.6,21,18.5,24,10,24,10.7,24,15,22,82, ,73, ,0,G,999.9,0
72202012839,3/16/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,76,24,67.2,24,1019.3,24,18.2,24,10,24,5.8,24,12,999.9,84, ,70, ,0,G,999.9,0
72202012839,3/17/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,75.4,24,68.4,24,1017.5,24,16.6,24,9.7,24,4.4,24,8.9,999.9,86, ,70, ,0.09,G,999.9,10000
72202012839,3/18/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,73.4,24,67.8,24,1016.5,24,15.4,24,10,24,4.7,24,8,999.9,86, ,68, ,0.12,G,999.9,10000
72202012839,3/19/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,69.3,24,66.6,24,1016.1,18,15.4,24,8.7,24,6.7,24,12,19,81, ,64.9, ,0.08,G,999.9,10000
72202012839,3/20/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,69.2,24,64.7,24,1015.2,20,14.3,24,8.5,24,6.5,24,12,18.1,80.1, ,64, ,0.95,G,999.9,10000
72202012839,3/21/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,70.1,24,62.5,24,1014.9,24,13.9,24,10,24,6.5,24,11.1,15,80.1, ,63, ,0.01,G,999.9,10000
72202012839,3/22/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,67.1,24,48.2,24,1017.4,24,16.4,24,10,24,6.9,24,9.9,17.1,79, ,59, ,0,G,999.9,0
72202012839,3/23/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,68,24,50,24,1020.7,24,19.6,24,10,24,5.1,24,8.9,15.9,79, ,59, ,0,G,999.9,0
72202012839,3/24/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,73,24,56.5,24,1022.4,24,21.3,24,10,24,9.2,24,17.1,22,80.1, ,59, ,0,G,999.9,0
72202012839,3/25/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,74.4,24,63.5,24,1019.5,24,18.5,24,9.9,24,6.9,24,13,999.9,84, ,66, ,0,G,999.9,10010
72202012839,3/26/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,75.8,24,64,24,1016.2,24,15.4,24,10,24,5,24,11.1,17.1,86, ,68, ,0.42,G,999.9,0
72202012839,3/27/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,71.8,24,58.8,24,1015.8,24,14.8,24,10,24,8.1,24,13,19,86, ,64, ,0,G,999.9,0
72202012839,3/28/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,67.7,24,59.1,24,1019,24,18,24,9,24,9.5,24,19,26,80.1, ,62.1, ,0,G,999.9,10000
72202012839,3/29/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,70.9,24,60.2,24,1019.7,23,18.8,24,9.9,24,7,24,15,22.9,79, ,62.1, ,0.13,G,999.9,10000
72202012839,3/30/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,72.3,24,59,24,1018,24,17,24,10,24,5.5,24,12,17.1,80.1, ,62.1, ,0.1,G,999.9,0
72202012839,3/31/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,74.2,24,63.6,24,1016.9,24,15.8,24,10,24,6.8,24,15,19,82.9, ,62.1, ,0,G,999.9,0
72202012839,4/1/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,75.9,24,63.4,24,1017.3,24,16.3,24,10,24,5.8,24,15,19,84, ,66, ,0,G,999.9,0
72202012839,4/2/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,77,24,63.2,24,1017.7,24,16.7,24,10,24,5.4,24,14,20,89.1, ,66, ,0,G,999.9,0
72202012839,4/3/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,76.2,24,67.7,24,1021.3,22,20.3,24,10,24,8.2,24,15.9,21,89.1, ,66, ,0,G,999.9,0
72202012839,4/4/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,74.2,24,68.8,24,1022.4,13,22,24,8.1,24,9.4,24,15,21,82.9, ,69.1, ,0.12,G,999.9,10000
72202012839,4/5/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,77,24,68.9,24,1019.9,24,19,24,10,24,8.6,24,14,20,82, ,69.1, ,1.47,G,999.9,0
72202012839,4/6/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,77.8,24,69.3,24,1019.8,24,18.7,24,10,24,6.7,24,13,19,84.9, ,70, ,0,G,999.9,0
72202012839,4/7/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,78.8,24,69.9,24,1020.3,23,19.3,24,10,24,10.4,24,13,999.9,84.9, ,70, ,0,G,999.9,0
72202012839,4/8/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,79.2,24,70,24,1018.2,23,17.3,24,10,24,12,24,15.9,21,84.9, ,75, ,0,G,999.9,0
72202012839,4/9/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,76.7,24,70.6,24,1013.8,21,12.8,24,9.7,24,7.4,24,13,17.1,81,*,71.6,*,0,G,999.9,10010
72202012839,4/10/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,75.7,24,66.6,24,1009.9,24,8.9,24,10,24,6.9,24,12,22,84.9, ,64, ,0.43,G,999.9,10000
72202012839,4/11/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,76.1,24,65.6,24,1011.1,24,10.1,24,10,24,5.4,24,13,19,84.9, ,69.1, ,0,G,999.9,0
72202012839,4/12/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,78.2,24,69.2,24,1014.5,23,13.5,24,10,24,7.5,24,14,20,86, ,69.1, ,0,G,999.9,0
72202012839,4/13/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,79.7,24,71,24,1015.8,23,14.7,24,10,24,10.3,24,14,22,86, ,69.1, ,0,G,999.9,0
72202012839,4/14/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,81.1,24,72.6,24,1014.2,24,13.2,24,10,24,11.9,24,15.9,25.1,87.1, ,75.9, ,0,G,999.9,0
72202012839,4/15/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,81.3,24,72.8,24,1014.8,23,13.8,24,9.9,24,7.5,24,11.1,18.1,87.1,*,75.2,*,0,G,999.9,10000
72202012839,4/16/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,77.7,24,61,24,1018.8,24,17.7,24,10,24,6.5,24,15.9,21,88, ,70, ,0,G,999.9,0
72202012839,4/17/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,76.4,24,60.2,24,1018.7,24,17.7,24,10,24,8.4,24,14,21,82.9, ,70, ,0,G,999.9,0
72202012839,4/18/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,78.9,24,68.6,24,1015.8,21,14.9,24,10,24,11.3,24,19,24.1,86, ,70, ,0.02,G,999.9,0
72202012839,4/19/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,81,24,71,24,1012.9,24,12,24,10,24,12.5,24,19,27,90, ,73, ,0.09,G,999.9,10000
72202012839,4/20/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,75,24,61.2,24,1014.5,21,13.2,24,9.2,24,7.7,24,15.9,27,90, ,69.1, ,0.91,G,999.9,110010
72202012839,4/21/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,70.8,24,53,24,1018.7,24,17.8,24,10,24,4.3,24,8.9,999.9,82.9, ,60.1, ,0,G,999.9,0
72202012839,4/22/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,74.2,24,56.8,24,1020.1,24,19,24,10,24,6.7,24,11.1,18.1,81, ,60.1, ,0,G,999.9,0
72202012839,4/23/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,74.9,24,57.4,24,1018.9,24,17.8,24,10,24,6.6,24,12,20,82.9, ,68, ,0,G,999.9,0
72202012839,4/24/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,74.9,24,59.9,24,1017,24,16,24,10,24,4.5,24,9.9,17.1,82.9, ,66.9, ,0,G,999.9,0
72202012839,4/25/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,76.7,24,65.9,24,1015.6,24,14.7,24,10,24,7.5,24,15,20,86, ,66.9, ,0,G,999.9,0
72202012839,4/26/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,80.1,24,67.6,24,1014.2,24,13.1,24,10,24,8.1,24,15,22.9,90, ,70, ,0,G,999.9,0
72202012839,4/27/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,77.1,24,67,24,1014.6,24,13.6,24,10,24,6.8,24,13,17.1,90, ,68, ,0,G,999.9,0
72202012839,4/28/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,78.4,24,68.1,24,1016.1,24,15.2,24,10,24,6.2,24,14,21,86, ,68, ,0,G,999.9,0
72202012839,4/29/2019,25.78805,-80.31694,1.4,MIAMI INTERNATIONAL AIRPORT - FL US,79.7,24,69.9,24,1018.1,22,17.2,24,10,24,7.3,24,13,20,86, ,71.1, ,0,G,999.9,0
