STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
70261026411,2/6/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,12,24,7.5,24,1018,24,0.3,24,9.8,24,0.9,24,4.1,999.9,19, ,1.9, ,0,G,18.1,1000
70261026411,2/7/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,7,24,1.8,24,1023.6,24,5.6,24,10,24,0.8,24,4.1,999.9,19, ,-0.9, ,0,G,18.1,0
70261026411,2/8/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,14.1,24,9.2,24,1026.6,24,8.7,24,10,24,1,24,5.1,999.9,23, ,0, ,0,G,16.9,0
70261026411,2/9/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,20.3,24,16.2,24,1034.6,13,17.7,24,5.2,24,2,24,8,999.9,24.1, ,8.1, ,0.09,G,16.9,101000
70261026411,2/10/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,6.5,24,2,24,1020.7,24,3.2,24,10,24,2.5,24,6,999.9,23, ,-2, ,0.01,G,18.1,0
70261026411,2/11/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,18.5,24,13.5,24,1023.5,19,6.2,24,8.1,24,1.4,24,8,999.9,24.1, ,-2, ,0,G,16.9,1000
70261026411,2/12/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,24.2,24,18.7,24,1009.1,18,992.1,24,6.1,24,4,24,19,33,32, ,10.9, ,0.07,G,16.9,11000
70261026411,2/13/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,19.2,24,11,24,1010.7,19,993.4,24,5.6,24,9.1,24,19,33,32, ,8.1, ,0.27,G,18.1,111000
70261026411,2/14/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,3.1,24,-3.5,24,1025.7,24,7.5,24,8.8,24,3.4,24,8.9,999.9,23, ,-0.9, ,0.02,G,22.8,1000
70261026411,2/15/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,-10.2,24,-15.3,24,1023.3,24,5,24,9.8,24,2.7,24,8,999.9,5, ,-24, ,0,G,22.8,0
70261026411,2/16/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,-10.2,24,-15.8,24,1022.4,23,4.2,24,9.6,24,2.2,24,8,999.9,3.9, ,-24, ,0,G,20.9,1000
70261026411,2/17/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,7.7,24,1.9,24,1020.6,22,4.1,24,9.3,24,2.2,24,6,999.9,23,*,-0.9,*,0.01,G,20.9,1000
70261026411,2/18/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,20.2,24,14.5,24,1007,20,989.7,24,5.7,24,2,24,6,999.9,24.1, ,-2, ,0.03,G,20.9,1000
70261026411,2/19/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,15.2,24,9.6,24,1012.6,23,994.5,24,8.7,24,3.9,24,11.1,15.9,24.1, ,-0.9, ,0.15,G,24,1000
70261026411,2/20/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,1.7,24,-4.5,24,1024.8,20,7.6,24,10,24,3.8,24,13,999.9,19.9, ,-15, ,0.01,G,24,1000
70261026411,2/21/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,3,24,-2.8,24,1015.8,24,997.9,24,10,24,3.5,24,6,999.9,14, ,-15, ,0,G,24,0
70261026411,2/22/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,-7.8,24,-14.6,24,1026.6,19,8.9,24,9.2,24,1.9,24,6,999.9,12.9, ,-20.9, ,0,G,24,1000
70261026411,2/23/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,0.3,24,-5.5,24,1031.3,24,13,24,10,24,1.6,24,6,999.9,16, ,-20.9, ,0.02,G,22,0
70261026411,2/24/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,2.5,24,-4.8,24,1030.5,24,12.3,24,10,24,1.4,24,5.1,999.9,19, ,-14.1, ,0,G,22,0
70261026411,2/25/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,3.1,24,-4,24,1031.1,24,12.9,24,10,24,0.7,24,5.1,999.9,24.1, ,-6, ,0,G,22,0
70261026411,2/26/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,4.2,24,-2.2,24,1029.1,24,11,24,10,24,1,24,6,999.9,25, ,-9.9, ,0,G,20.9,0
70261026411,2/27/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,1.3,24,-5.4,24,1032.5,24,14.3,24,10,24,0.7,24,4.1,999.9,21.9, ,-13, ,0,G,20.1,0
70261026411,2/28/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,1.9,24,-5,24,1030.2,24,12.1,24,10,24,0.6,24,4.1,999.9,21, ,-13, ,0,G,20.1,0
70261026411,3/1/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,5.1,24,-2,24,1024,24,6,24,10,24,0.8,24,4.1,999.9,25, ,-11, ,0,G,20.1,0
70261026411,3/2/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,5.5,24,-1.4,24,1025.6,24,7.6,24,10,24,0.3,24,5.1,999.9,25, ,-9.9, ,0,G,20.1,1000
70261026411,3/3/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,17.6,24,11.4,24,1036.5,19,17.7,24,7.7,24,1.2,24,7,999.9,23,*,10,*,0.02,G,20.1,1000
70261026411,3/4/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,8.3,24,3.7,24,1036.8,24,19,24,10,24,2.1,24,6,999.9,26.1, ,-4, ,0.02,G,20.1,0
70261026411,3/5/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,5,24,-0.5,24,1025.3,24,7.6,24,10,24,1.5,24,4.1,999.9,27, ,-9, ,0,G,20.9,0
70261026411,3/6/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,19.3,24,11,24,1017.4,24,999.7,24,8.8,24,1,24,4.1,999.9,25,*,12.9,*,0,G,20.1,1000
70261026411,3/7/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,23.3,24,18.4,24,1009.6,21,992.7,24,7.1,24,2.3,24,6,999.9,30.9, ,12.9, ,0.11,G,20.9,1000
70261026411,3/8/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,23.6,24,17.5,24,1003.8,24,986.5,24,10,24,0.7,24,5.1,999.9,37, ,15.1, ,0,G,20.9,100000
70261026411,3/9/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,24.7,24,14.6,24,999.4,24,982.2,24,10,24,2.5,24,8.9,999.9,42.1, ,14, ,0,G,20.1,0
70261026411,3/10/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,32.3,24,18.2,24,982.2,24,965.3,24,10,24,5.1,24,8.9,999.9,43, ,14, ,0,G,20.1,0
70261026411,3/11/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,23,24,14,24,982.3,24,965.4,24,10,24,1.3,24,5.1,999.9,43, ,10, ,0,G,20.1,0
70261026411,3/12/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,28.7,24,21.5,24,996.2,19,980.1,24,7.2,24,1.2,24,4.1,999.9,37, ,10, ,0,G,18.1,101000
70261026411,3/13/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,21.5,24,15,24,1004.1,24,986.8,24,10,24,3.7,24,9.9,999.9,37.9, ,8.1, ,0.05,G,18.9,1000
70261026411,3/14/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,27.3,24,13.6,24,997.1,24,979.9,24,10,24,5.7,24,9.9,999.9,37.9, ,8.1, ,0,G,18.9,0
70261026411,3/15/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,24.2,24,13.8,24,1003.4,24,986.2,24,10,24,2.6,24,8.9,999.9,43, ,5, ,0,G,18.9,0
70261026411,3/16/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,33.2,24,15.2,24,998.4,24,981.3,24,10,24,5.5,24,8.9,999.9,44.1,*,21.9,*,0,G,18.9,0
70261026411,3/17/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,35.2,24,22.6,24,996.9,24,979.9,24,10,24,4,24,8.9,999.9,46.9, ,21.9, ,0,G,18.9,0
70261026411,3/18/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,37.3,24,24.1,24,993.8,24,977,24,10,24,3.5,24,13,19,48.9, ,26.1, ,0,G,18.9,0
70261026411,3/19/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,35.3,24,25.4,24,1001.6,24,984.6,24,9.6,24,6.8,24,17.1,22.9,48.9, ,27, ,0,G,18.1,1000
70261026411,3/20/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,23.7,24,12.4,24,1015.2,24,997.7,24,10,24,6.1,24,12,999.9,42.1, ,10.9, ,0,G,16.1,0
70261026411,3/21/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,33,24,21.4,24,999.8,24,982.8,24,10,24,3.2,24,7,999.9,52, ,10.9, ,0,G,15,0
70261026411,3/22/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,40.2,24,23.6,24,1001,24,984,24,10,24,5,24,8.9,999.9,53.1, ,21, ,0,G,15,0
70261026411,3/23/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,38.5,24,23.1,24,1004,24,987,24,10,24,5.7,24,9.9,999.9,51.1, ,28, ,0,G,13,0
70261026411,3/24/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,35.3,24,24.3,24,1014.4,24,997.2,24,10,24,1.9,24,7,999.9,52, ,26.1, ,0,G,13,0
70261026411,3/25/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,38.9,24,28.7,24,1018.6,23,1.4,24,8.5,24,2.5,24,8,999.9,50, ,26.1, ,0,G,11.8,11000
70261026411,3/26/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,37.4,24,32.7,24,1018.8,24,1.5,24,10,24,2.9,24,6,999.9,45, ,34, ,0.09,G,11,11000
70261026411,3/27/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,37.9,24,31.8,24,1023,24,5.7,24,8.2,24,2.2,24,6,999.9,45, ,34, ,0.05,G,9.8,11000
70261026411,3/28/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,33.9,24,25.3,24,1023.7,24,6.2,24,10,24,2.3,24,6,999.9,43, ,27, ,0.1,G,7.9,0
70261026411,3/29/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,33.1,24,26.6,24,1028.9,23,11.4,24,8,24,2.3,24,7,999.9,43, ,24.1, ,0.01,G,5.9,10000
70261026411,3/30/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,30.4,24,20.8,24,1037.2,24,19.5,24,10,24,1.1,24,6,999.9,42.1, ,19.9, ,0,G,5.9,0
70261026411,3/31/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,33.6,24,24.6,24,1037.1,24,19.4,24,10,24,0.5,24,2.9,999.9,50, ,19.9, ,0,G,5.9,0
70261026411,4/1/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,36.4,24,24.6,24,1032,24,14.5,24,10,24,0.9,24,5.1,999.9,54, ,21.9, ,0,G,5.9,0
70261026411,4/2/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,36.4,24,24.4,24,1022.9,24,5.5,24,10,24,2.2,24,8.9,999.9,51.1, ,23, ,0,G,3.9,0
70261026411,4/3/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,25.3,24,6.8,24,1018.6,24,1.1,24,10,24,14.1,24,22,26,43, ,17.1, ,0,G,3.1,0
70261026411,4/4/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,20.2,24,-0.5,24,1014.5,24,996.9,24,10,24,13,24,22,29.9,30.9, ,12, ,0,G,3.1,0
70261026411,4/5/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,27.4,24,7,24,1004.6,24,987.4,24,10,24,10.4,24,15.9,22.9,39.9, ,12, ,0,G,999.9,0
70261026411,4/6/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,31.6,24,11.8,24,994.1,24,977.1,24,10,24,8.2,24,14,999.9,41, ,17.1, ,0,G,999.9,0
70261026411,4/7/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,35.8,24,17.4,24,992.2,24,975.3,24,10,24,6.7,24,11.1,999.9,53.1, ,24.1, ,0,G,999.9,0
70261026411,4/8/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,38.3,24,21.6,24,994.5,24,977.7,24,10,24,3,24,11.1,999.9,54, ,25, ,0,G,999.9,0
70261026411,4/9/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,41.5,24,25.7,24,999.8,24,982.9,24,10,24,1.8,24,8,999.9,55, ,25, ,0,G,999.9,1000
70261026411,4/10/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,39.5,24,24.9,24,1010.6,24,993.5,24,10,24,1.9,24,8,999.9,54, ,27, ,0,G,999.9,0
70261026411,4/11/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,41.9,24,25.5,24,1008.1,24,991,24,10,24,5.2,24,11.1,999.9,53.1, ,27, ,0,G,999.9,0
70261026411,4/12/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,43.4,24,23,24,996.2,24,979.4,24,10,24,3.5,24,11.1,999.9,53.1, ,28, ,0,G,999.9,0
70261026411,4/13/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,41.4,24,28.8,24,1000.3,24,983.5,24,9.9,24,2.2,24,8,999.9,51.1, ,33.1, ,0,G,999.9,11000
70261026411,4/14/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,40.9,24,27.4,24,1002.4,24,985.5,24,10,24,5.2,24,8,999.9,50, ,30.9, ,0,G,999.9,0
70261026411,4/15/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,38,24,25.5,24,1004.2,24,987.1,24,10,24,3.8,24,8,999.9,51.1, ,28, ,0,G,999.9,0
70261026411,4/16/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,39.9,24,25.5,24,997.2,24,980.3,24,10,24,2,24,7,999.9,50, ,28, ,0,G,999.9,0
70261026411,4/17/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,33.4,24,23.8,24,999.2,20,982.4,24,7,24,4.9,24,12,999.9,48.9, ,26.1, ,0.08,G,999.9,1000
70261026411,4/18/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,29.6,24,21.4,24,1000,24,982.9,24,7.8,24,3.7,24,8,999.9,39, ,26.1, ,0.05,G,999.9,1000
70261026411,4/19/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,29.9,24,24.7,24,1001.3,18,984,24,4.9,24,4,24,7,999.9,35.1, ,26.1, ,0.08,G,2,1000
70261026411,4/20/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,32.2,24,21.6,24,1005.8,24,988.6,24,10,24,3.7,24,12,22.9,45, ,21, ,0.03,G,2,0
70261026411,4/21/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,38.3,24,19,24,1002.4,24,985.4,24,10,24,6.2,24,14,22.9,55.4,*,30,*,0,G,1.2,0
70261026411,4/22/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,46.1,24,22.7,24,989.3,24,972.6,24,10,24,6.2,24,15.9,22.9,55.9, ,27, ,0,G,999.9,0
70261026411,4/23/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,36,24,29,24,997.3,21,980.9,24,4.7,24,7.2,24,15.9,22.9,55.9, ,28.9, ,0.21,G,999.9,11000
70261026411,4/24/2019,64.80309,-147.87606,131.1,FAIRBANKS INTERNATIONAL AIRPORT - AK US,32.7,24,26.2,24,1015.8,20,998,24,6,24,4.1,24,8,999.9,43, ,28.9, ,0.08,G,999.9,1000
