station,date,latitude,longitude,elevation_meters,name,temperature_f,dewpoint_f,sea_level_pressure_mb,station_pressure_mb,visibility_miles,wind_speed_knots,max_wind_speed_knots,wind_gust_knots,max_temperature_f,min_temperature_f,precipitation_inches,snow_depth_inches,quality_flag,fog,rain_or_drizzle,snow_or_ice_pellets,hail,thunder,tornado_or_funnel_cloud
72530094846,1/11/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,23.4,17.4,1028.9,3.1,9.5,2.9,8.0,999.9,30.0,14.0,0.0,999.9,FLAG_ANOMALY_STP,False,False,False,False,False,False
72530094846,1/12/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,30.2,23.8,1027.0,1.6,6.8,7.3,14.0,21.0,32.0,17.1,0.0,2.0,FLAG_ANOMALY_STP,True,False,True,False,False,False
72530094846,1/13/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,29.7,24.0,1028.4,2.9,7.1,13.2,17.1,26.0,32.0,26.1,0.13,2.0,FLAG_ANOMALY_STP,False,False,True,False,False,False
72530094846,1/14/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,25.4,20.4,1028.5,2.8,9.2,6.6,11.1,17.1,30.9,23.0,0.01,1.2,FLAG_ANOMALY_STP,False,False,False,False,False,False
72530094846,1/15/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,25.5,21.8,1023.0,997.5,8.4,9.2,15.9,27.0,28.0,23.0,0.0,1.2,,False,True,False,False,False,False
72530094846,1/16/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,31.2,24.9,1021.7,996.5,9.0,8.9,14.0,22.0,34.0,24.1,0.0,1.2,,False,True,False,False,False,False
72530094846,1/17/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,30.3,24.0,1021.1,995.6,7.9,5.3,9.9,999.9,35.1,28.0,0.0,1.2,,False,False,True,False,False,False
72530094846,1/18/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,29.7,23.5,1020.4,995.0,9.0,7.5,14.0,18.1,35.1,27.0,0.0,999.9,,False,False,True,False,False,False
72530094846,1/19/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,26.4,23.3,1018.8,993.1,3.8,16.3,24.1,34.0,30.9,21.0,0.26,5.1,,False,False,True,False,False,False
72530094846,1/20/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,11.9,2.8,1023.6,998.2,9.0,13.5,22.0,28.9,28.0,6.1,0.02,5.1,,False,False,True,False,False,False
72530094846,1/21/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,9.4,0.2,1033.3,7.1,9.7,7.1,14.0,999.9,17.1,3.0,0.0,5.1,FLAG_ANOMALY_STP,False,False,True,False,False,False
72530094846,1/22/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,18.7,8.7,1025.3,997.7,7.7,10.2,14.0,25.1,32.0,3.0,0.0,3.9,,False,True,True,False,False,False
72530094846,1/23/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,29.5,27.9,1009.8,984.1,3.5,7.3,14.0,21.0,34.0,12.9,0.32,5.1,,False,True,True,False,False,False
72530094846,1/24/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,16.6,12.3,1011.3,986.2,6.8,7.4,17.1,29.9,34.0,9.0,0.08,5.1,,False,False,True,False,False,False
72530094846,1/25/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,1.3,-5.5,1022.3,996.1,8.6,11.0,17.1,28.0,21.9,-6.0,0.0,5.1,,False,False,True,False,False,False
72530094846,1/26/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,2.1,-4.7,1022.8,995.6,8.8,4.8,9.9,999.9,12.0,-7.1,0.03,5.9,,False,False,True,False,False,False
72530094846,1/27/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,3.8,-2.4,1019.5,993.1,8.6,5.6,9.9,999.9,12.0,-7.1,0.06,5.9,,False,False,True,False,False,False
72530094846,1/28/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,18.4,12.9,1007.8,981.0,4.4,8.9,15.9,22.9,34.0,-2.9,0.36,9.8,,True,True,True,False,False,False
72530094846,1/29/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,5.8,-0.8,1012.3,987.4,8.6,12.5,21.0,33.0,18.0,-2.0,0.17,9.1,,False,False,True,False,False,False
72530094846,1/30/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,-14.6,-23.8,1022.2,996.0,9.8,14.4,18.1,28.0,10.0,-23.1,0.0,7.9,,False,False,True,False,False,False
72530094846,1/31/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,-15.0,-23.0,1030.7,3.5,9.9,7.5,13.0,20.0,-4.0,-22.0,0.0,7.9,FLAG_ANOMALY_STP,False,False,True,False,False,False
72530094846,2/1/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,6.9,1.6,1027.5,1.1,6.3,3.2,7.0,999.9,21.0,-4.0,0.07,9.1,FLAG_ANOMALY_STP,False,False,True,False,False,False
72530094846,2/2/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,25.6,21.0,1020.8,994.6,6.8,9.0,13.0,22.9,42.1,1.9,0.02,7.1,,False,False,False,False,False,False
72530094846,2/3/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,42.3,40.1,1011.3,986.8,6.3,9.7,13.0,21.0,46.4,37.0,0.0,1.2,,False,True,False,False,False,False
72530094846,2/4/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,47.3,44.2,1007.0,982.5,7.6,9.2,14.0,24.1,51.1,37.9,0.0,3.9,,False,True,False,False,False,False
72530094846,2/5/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,29.5,24.3,1017.7,992.8,10.0,8.8,14.0,22.9,51.1,24.1,0.05,999.9,,False,True,False,False,False,False
72530094846,2/6/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,32.8,31.4,1013.9,988.7,3.7,6.8,14.0,20.0,36.0,25.0,0.31,999.9,FLAG_SPARSE_SLP_OBSERVATIONS,True,True,False,False,False,False
72530094846,2/7/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,35.6,34.0,1010.5,984.7,4.4,8.0,22.0,36.9,44.1,28.9,0.57,999.9,,True,True,False,False,True,False
72530094846,2/8/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,11.4,2.5,1026.2,999.9,8.9,18.5,25.1,41.0,28.9,3.9,0.15,999.9,,False,False,True,False,False,False
72530094846,2/9/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,11.8,2.2,1044.1,17.5,10.0,5.7,14.0,18.1,24.1,3.9,0.0,999.9,FLAG_ANOMALY_STP,False,False,False,False,False,False
72530094846,2/10/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,23.4,15.9,1034.4,6.3,8.6,6.8,9.9,999.9,28.0,19.9,0.0,1.2,FLAG_ANOMALY_STP,False,False,True,False,False,False
72530094846,2/11/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,28.0,25.3,1021.5,996.1,5.8,8.0,14.0,21.0,30.9,21.9,0.04,1.2,,False,True,True,False,False,False
72530094846,2/12/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,32.0,29.3,1009.6,981.0,3.8,11.6,19.0,33.0,34.0,26.6,0.51,1.2,,False,True,True,False,False,False
72530094846,2/13/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,18.5,14.6,1012.9,985.5,6.6,14.7,20.0,34.0,34.0,10.0,0.04,1.2,,False,False,True,False,False,False
72530094846,2/14/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,36.1,27.2,1006.3,980.9,10.0,7.4,11.1,19.0,50.0,12.0,0.01,1.2,,False,False,False,False,False,False
72530094846,2/15/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,22.8,15.3,1009.0,983.9,9.5,12.1,17.1,29.9,50.0,8.1,0.0,1.2,,False,False,False,False,False,False
72530094846,2/16/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,18.6,11.4,1019.3,993.8,10.0,6.4,12.0,999.9,32.0,9.0,0.0,999.9,,False,False,False,False,False,False
72530094846,2/17/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,25.3,20.4,1014.9,988.6,6.9,10.3,14.0,22.9,28.9,12.9,0.0,2.0,,True,True,True,False,False,False
72530094846,2/18/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,25.1,20.6,1023.8,996.2,4.9,7.9,12.0,999.9,30.9,19.9,0.25,3.1,,False,False,True,False,False,False
72530094846,2/19/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,21.8,12.9,1035.6,9.6,10.0,3.0,7.0,999.9,35.1,12.0,0.01,2.0,FLAG_ANOMALY_STP,False,False,False,False,False,False
72530094846,2/20/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,31.1,25.9,1020.1,992.2,6.5,10.1,15.9,22.9,37.9,28.0,0.01,1.2,,False,True,True,False,False,False
72530094846,2/21/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,30.9,21.3,1017.9,992.7,9.8,12.1,15.9,28.9,37.9,25.0,0.08,1.2,,False,False,False,False,False,False
72530094846,2/22/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,28.6,19.0,1029.0,3.4,9.2,5.4,9.9,999.9,41.0,19.0,0.0,1.2,FLAG_ANOMALY_STP,False,False,False,False,False,False
72530094846,2/23/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,35.6,29.0,1019.1,992.7,5.4,8.9,14.0,999.9,41.0,19.2,0.0,999.9,,True,True,False,False,False,False
72530094846,2/24/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,37.4,30.7,1000.9,974.9,7.5,17.4,28.9,47.0,53.1,21.0,0.77,999.9,,True,True,False,False,True,False
72530094846,2/25/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,12.3,0.5,1026.3,0.8,10.0,13.3,27.0,42.9,21.0,6.1,0.02,999.9,FLAG_ANOMALY_STP,False,False,False,False,False,False
72530094846,2/26/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,16.9,8.0,1032.7,6.7,9.0,9.3,13.0,19.0,23.0,6.1,0.0,999.9,FLAG_ANOMALY_STP,False,False,True,False,False,False
72530094846,2/27/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,24.6,17.4,1023.8,997.8,9.1,8.7,15.0,21.0,30.0,12.9,0.0,999.9,,False,False,True,False,False,False
72530094846,2/28/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,18.0,8.1,1024.7,999.0,10.0,5.7,14.0,20.0,27.0,10.9,0.01,999.9,,False,False,False,False,False,False
72530094846,3/1/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,26.7,16.0,1022.4,996.9,10.0,4.8,8.9,999.9,34.0,10.9,0.0,999.9,,False,False,False,False,False,False
72530094846,3/2/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,29.1,21.4,1022.5,997.3,8.7,6.9,12.0,17.1,34.0,23.0,0.0,999.9,,False,False,True,False,False,False
72530094846,3/3/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,22.2,10.7,1024.1,998.9,10.0,9.7,15.0,18.1,33.1,16.0,0.0,999.9,,False,False,False,False,False,False
72530094846,3/4/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,5.2,-6.4,1023.8,997.6,9.7,12.4,19.0,27.0,25.0,-2.9,0.0,999.9,,False,False,False,False,False,False
72530094846,3/5/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,11.9,0.4,1020.6,994.5,9.0,13.5,17.1,27.0,21.0,-2.9,0.0,999.9,,False,False,True,False,False,False
72530094846,3/6/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,16.3,3.7,1026.0,0.0,10.0,10.7,17.1,26.0,30.0,8.1,0.0,999.9,FLAG_ANOMALY_STP,False,False,False,False,False,False
72530094846,3/7/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,22.7,10.7,1027.0,1.5,10.0,7.3,14.0,22.9,30.0,9.0,0.0,999.9,FLAG_ANOMALY_STP,False,False,False,False,False,False
72530094846,3/8/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,28.0,20.3,1023.3,997.7,8.5,4.1,7.0,999.9,39.0,14.0,0.0,999.9,,False,False,True,False,False,False
72530094846,3/9/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,33.5,27.4,1015.4,987.9,7.3,10.5,21.0,32.1,41.0,21.0,0.0,999.9,,False,True,False,False,False,False
72530094846,3/10/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,36.6,32.2,1008.5,980.0,8.4,16.5,24.1,40.0,43.0,26.2,0.56,999.9,,False,True,False,False,False,False
72530094846,3/11/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,32.0,19.2,1026.1,1.0,10.0,10.0,18.1,27.0,41.0,27.0,0.0,999.9,FLAG_ANOMALY_STP,False,False,False,False,False,False
72530094846,3/12/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,35.2,23.5,1027.4,1.7,9.8,6.4,13.0,22.0,48.9,24.1,0.0,999.9,FLAG_ANOMALY_STP,False,False,False,False,False,False
72530094846,3/13/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,44.9,36.8,1013.4,988.5,9.2,10.5,17.1,26.0,57.9,24.3,0.32,999.9,,False,True,False,False,False,False
72530094846,3/14/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,55.3,48.4,999.7,974.5,9.3,15.3,29.9,48.0,62.1,39.9,0.26,999.9,,False,True,False,False,True,False
72530094846,3/15/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,38.0,33.0,1006.7,983.0,9.0,14.3,22.9,38.1,44.1,35.1,0.36,999.9,,False,True,True,False,False,False
72530094846,3/16/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,34.4,21.4,1024.4,999.2,10.0,10.1,15.9,24.1,41.0,28.0,0.0,999.9,,False,False,False,False,False,False
72530094846,3/17/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,34.8,21.9,1024.7,999.5,10.0,5.8,12.0,19.0,43.0,28.0,0.0,999.9,,False,False,False,False,False,False
72530094846,3/18/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,35.4,23.7,1027.4,2.2,9.6,6.9,12.0,999.9,43.0,27.0,0.0,999.9,FLAG_ANOMALY_STP,False,False,False,False,False,False
72530094846,3/19/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,38.7,24.0,1028.6,3.2,10.0,7.1,12.0,15.9,48.9,27.1,0.0,999.9,FLAG_ANOMALY_STP,False,False,False,False,False,False
72530094846,3/20/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,41.7,33.2,1020.4,994.0,7.9,7.1,12.0,19.0,48.9,30.2,0.01,999.9,,False,True,False,False,False,False
72530094846,3/21/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,39.8,34.8,1014.6,989.6,8.0,9.0,14.0,19.0,44.1,35.6,0.13,999.9,,False,True,False,False,False,False
72530094846,3/22/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,40.2,29.8,1017.0,992.5,10.0,10.4,18.1,21.0,46.0,34.0,0.0,999.9,,False,False,False,False,False,False
72530094846,3/23/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,36.5,24.9,1025.6,0.4,9.8,3.9,8.9,999.9,53.1,25.0,0.0,999.9,FLAG_ANOMALY_STP,False,False,False,False,False,False
72530094846,3/24/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,45.5,31.8,1020.7,995.8,9.6,4.2,15.9,999.9,53.1,25.2,0.0,999.9,,False,True,False,False,False,False
72530094846,3/25/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,36.0,25.6,1023.9,998.7,9.9,17.5,21.0,28.9,50.0,33.1,0.05,999.9,,False,True,False,False,False,False
72530094846,3/26/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,34.9,13.9,1030.4,5.0,10.0,5.8,13.0,999.9,48.0,23.0,0.0,999.9,FLAG_ANOMALY_STP,False,False,False,False,False,False
72530094846,3/27/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,41.8,17.3,1026.5,1.0,10.0,7.7,15.0,24.1,59.0,23.0,0.0,999.9,FLAG_ANOMALY_STP,False,False,False,False,False,False
72530094846,3/28/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,53.2,38.7,1016.8,992.2,10.0,12.1,15.9,28.0,64.9,46.9,0.01,999.9,,False,True,False,False,False,False
72530094846,3/29/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,46.7,32.0,1017.9,993.1,10.0,7.2,9.9,999.9,64.9,37.9,0.0,999.9,,False,False,False,False,False,False
72530094846,3/30/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,39.7,32.1,1012.8,987.7,9.3,10.9,20.0,25.1,57.0,34.0,0.39,999.9,,False,True,True,False,False,False
72530094846,3/31/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,30.7,14.6,1024.0,998.5,9.7,11.1,17.1,26.0,45.0,23.0,0.07,999.9,,False,False,True,False,False,False
72530094846,4/1/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,35.0,20.2,1025.7,0.1,10.0,9.3,20.0,29.9,48.9,23.0,0.0,999.9,FLAG_ANOMALY_STP,False,False,False,False,False,False
72530094846,4/2/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,44.7,30.6,1016.7,991.8,9.9,13.2,17.1,28.0,55.0,26.2,0.0,999.9,,False,True,False,False,False,False
72530094846,4/3/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,45.5,28.4,1021.2,996.6,10.0,9.2,15.0,24.1,57.9,37.0,0.0,999.9,,False,False,False,False,False,False
72530094846,4/4/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,46.0,38.1,1026.6,1.5,8.5,7.8,15.0,22.9,57.9,37.0,0.1,999.9,FLAG_ANOMALY_STP,False,True,False,False,False,False
72530094846,4/5/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,43.5,39.2,1019.9,995.1,7.2,5.2,11.1,19.0,57.0,39.0,0.15,999.9,,False,True,False,False,False,False
72530094846,4/6/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,51.7,44.3,1019.3,995.0,6.0,3.8,11.1,999.9,66.0,39.0,0.0,999.9,,False,False,False,False,False,False
72530094846,4/7/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,56.3,49.4,1013.9,988.3,9.3,6.3,17.1,34.0,66.9,39.0,0.0,999.9,,False,True,False,False,True,False
72530094846,4/8/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,61.2,46.7,1009.9,985.6,10.0,6.9,13.0,28.0,73.0,51.1,0.39,999.9,,False,False,False,False,False,False
72530094846,4/9/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,59.8,36.2,1009.7,985.6,10.0,8.9,13.0,24.1,73.0,48.0,0.0,999.9,,False,False,False,False,False,False
72530094846,4/10/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,40.5,30.7,1014.9,990.3,9.7,14.5,26.0,35.0,66.0,34.0,0.0,999.9,,False,True,True,False,False,False
72530094846,4/11/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,42.2,34.2,1008.6,983.8,10.0,17.0,20.0,32.1,55.9,34.0,0.13,999.9,,False,False,False,False,False,False
72530094846,4/12/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,47.9,35.4,1004.5,979.6,8.7,13.2,22.9,36.9,55.9,37.0,0.35,999.9,,False,True,False,False,True,False
72530094846,4/13/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,42.4,24.9,1016.8,992.1,10.0,11.0,15.9,25.1,52.0,35.1,0.07,999.9,,False,False,False,False,False,False
72530094846,4/14/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,36.8,29.9,1013.7,985.6,5.8,14.8,25.1,34.0,52.0,32.0,0.03,3.1,,True,True,True,False,False,False
72530094846,4/15/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,37.8,28.5,1014.7,988.4,8.5,7.7,12.0,22.0,52.0,30.9,0.32,2.0,,False,False,True,False,False,False
72530094846,4/16/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,56.0,41.8,1013.5,989.0,10.0,8.8,18.1,22.0,72.0,48.0,0.0,3.1,,False,False,False,False,False,False
72530094846,4/17/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,55.0,46.1,1011.5,986.5,8.5,9.0,19.0,27.0,77.0,44.1,0.0,999.9,,False,False,False,False,False,False
72530094846,4/18/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,58.5,50.3,1002.3,978.1,9.2,11.2,15.9,28.9,77.0,44.1,0.03,999.9,,False,True,False,False,False,False
72530094846,4/19/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,44.9,34.2,1009.3,984.9,10.0,20.6,28.9,40.0,64.9,41.0,0.28,999.9,,False,False,False,False,False,False
72530094846,4/20/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,49.5,20.7,1010.3,985.7,10.0,16.3,22.9,32.1,64.0,36.0,0.0,999.9,,False,False,False,False,False,False
72530094846,4/21/2019,41.96017,-87.93164,204.8,CHICAGO OHARE INTERNATIONAL AIRPORT - IL US,58.3,25.3,1013.4,989.1,10.0,5.9,13.0,21.0,77.0,36.0,0.0,999.9,,False,False,False,False,False,False
